model_name,max_new_tokens,temperature,top_p,top_k,repetition_penalty,unique_name,raw_prompt,thought,emotion,prompt
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: Depression
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: anger
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,anxiety,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: anxiety
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,disappointment,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: disappointment
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},My new boyfriend is going to dump me once they find out I'm a vegan.,helplessness,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: My new boyfriend is going to dump me once they find out I'm a vegan. emotion: helplessness
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: Depression"
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",anger,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: anger"
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: anxiety"
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",disappointment,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: disappointment"
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},"I can't find my paint brush, someone must have broke into my house and stolen it.",helplessness,"I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I can't find my paint brush, someone must have broke into my house and stolen it. emotion: helplessness"
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,Depression,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: Depression
meta-llama/Llama-3.2-1B-Instruct,1024,0.8,1.0,20.0,1.2,meta-llama/Llama-3.2-1B-Instruct_1024_0.8_1.0_20.0_1.2,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: {distorted_thought} emotion: {emotion},I still like unicorns even though I am an adult. It's because I act like a child.,anger,I want you to write an paragraph including 4 to 6 sentences in the form of diary for mental treatment. please include given sentence intact and make the paragraph to feel emotion. given sentence: I still like unicorns even though I am an adult. It's because I act like a child. emotion: anger
